f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0165,0.006064758902840646,0.02916666666666663,581.0,816.0,58.0,109.0,108.0,686.0,105.0,371.0,498.0,291.0,196.0,122.0
0.038,0.002321626112281054,0.014583333333333372,239.0,693.0,667.0,109.0,853.0,675.0,795.0,313.0,881.0,48.0,208.0,160.0
0.4995,0.00045398760114250105,0.125,928.0,730.0,160.0,109.0,853.0,686.0,795.0,313.0,866.0,291.0,839.0,333.0
0.923,0.0007080487812821135,0.1,581.0,563.0,112.0,98.0,108.0,837.0,712.0,355.0,498.0,565.0,196.0,114.70286253949922
0.002,0.003220327526578836,0.08,49.0,437.0,645.0,372.0,493.0,651.0,795.0,313.0,881.0,228.0,196.0,234.0
0.9335,0.003787998680618933,0.00041666666666662875,447.0,693.0,172.0,98.0,108.0,837.0,712.0,355.0,498.0,291.0,196.0,153.0
0.008,0.0027016480416135833,0.1325,768.0,816.0,58.0,98.0,108.0,686.0,105.0,355.0,123.0,373.0,208.0,324.0
0.0255,0.0011050167498451331,1.3366666666666664,768.0,693.0,144.0,235.0,384.0,686.0,143.0,313.0,881.0,48.0,208.0,324.0
0.017,0.003560237639949366,0.04166666666666663,886.0,816.0,58.0,109.0,108.0,686.0,105.0,371.0,498.0,565.0,196.0,267.0
0.0295,0.0017940930010415395,0.08625,49.0,437.0,144.0,372.0,853.0,686.0,795.0,313.0,881.0,228.0,625.0,234.0
0.0,0.0029431811210083956,0.24583333333333326,581.0,816.0,58.0,98.0,108.0,675.0,105.0,313.0,881.0,48.0,196.0,122.0
0.1135,0.0019955330078441275,0.0008333333333333712,447.0,693.0,388.0,99.0,626.0,837.0,504.0,270.0,339.0,373.0,839.0,153.0
0.002,0.0028380788073105903,0.31208333333333327,768.0,730.0,160.0,109.0,493.0,651.0,143.0,371.0,498.0,565.0,208.0,324.0
0.048,0.00453283952706523,0.0008333333333333712,49.0,437.0,645.0,109.0,493.0,686.0,143.0,313.0,881.0,228.0,196.0,234.0
0.0115,0.002799358760535266,0.055833333333333374,49.0,437.0,144.0,109.0,853.0,686.0,491.0,208.0,442.0,373.0,790.0,234.0
0.027,0.00018848494517905096,0.5166666666666667,886.0,693.0,58.0,109.0,108.0,675.0,105.0,313.0,881.0,48.0,261.0,267.0
0.02,0.001497755867100253,0.4,783.0,693.0,58.0,109.0,108.0,675.0,105.0,313.0,881.0,48.0,261.0,7.0
0.003,0.006206086769318345,0.0008333333333333712,49.0,437.0,645.0,372.0,493.0,651.0,143.0,313.0,881.0,228.0,196.0,234.0
