f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0055,0.027132427591658615,0.0,529.0,724.0,722.0,260.0,623.0,822.0,24.0,348.0,806.0,54.0,184.0,59.0
0.0,0.01609705711454034,0.014583333333333372,83.0,513.0,794.6655804378194,259.0,862.0,566.0,759.0,355.99022925342604,495.0,550.0,184.0,115.0
0.0025,0.008230569778673084,0.05791666666666674,83.0,513.0,794.6655804378194,259.0,862.0,822.0,759.0,355.99022925342604,495.0,550.0,80.68866966152535,140.26905239188176
0.003,0.015709055445993356,0.00041666666666662875,529.0,798.0,514.0,259.0,389.0,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,59.0
0.0005,0.011187708683870975,0.31083333333333335,213.0,615.8211760641356,846.0,259.0,429.0,405.0,813.0,340.0,33.0,419.0,827.0,217.0
0.013,0.0006387735159631118,1.1129166666666666,529.0,149.0,722.0,126.0,845.0,516.0,24.0,323.0,623.0,773.0,827.0,59.0
0.006,0.027099252792515353,0.0,529.0,724.0,722.0,260.0,623.0,822.0,24.0,348.0,806.0,550.0,184.0,59.0
0.013,0.0010652175649631737,0.05375,529.0,149.0,814.0,259.0,429.0,240.0,24.0,374.0,623.0,773.0,827.0,59.0
0.2005,0.0021468280308702117,0.0,54.0,802.0,846.0,260.0,623.0,822.0,490.0,196.0,385.0,116.0,228.7084821863196,190.0
0.0035,0.07186512544963874,0.0,213.0,798.0,514.0,259.0,389.6158286137802,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,217.0
0.0,0.037345156569386743,0.00041666666666662875,529.0,798.0,846.812767348786,259.0,429.0,279.0,87.83579112975724,114.0,178.0,550.0,632.0,59.0
0.0075,0.01152207744624669,0.00041666666666662875,529.0,798.0,846.0,259.0,389.0,279.0,87.83579112975724,374.0,178.0,550.0,632.0,59.0
0.023,0.00539647298138077,0.00041666666666662875,529.0,798.0,514.0,259.0,389.0,279.0,87.83579112975724,114.0,178.0,550.0,632.0,59.0
0.0075,0.01152207744624669,0.00041666666666662875,529.0,798.0,846.812767348786,259.0,389.0,279.0,87.83579112975724,374.0,178.0,550.0,632.0,59.0
0.003,0.015709055445993356,0.00041666666666662875,529.0,798.0,514.0,259.0,389.6158286137802,279.0,87.83579112975724,372.34223831960645,178.0,550.0,632.0,59.0
0.0135,0.0007754021891828123,0.02666666666666663,83.0,218.0,814.0,361.0,303.0,516.0,24.0,374.0,385.0,54.0,184.0,115.0
0.1385,0.0029028898012983923,0.005416666666666629,529.0,690.0,722.0,259.0,926.6463557878848,566.0,490.0,349.0,495.0,550.0,632.0,59.0
0.0045,0.03195106946457598,0.0,529.0,724.0,722.0,260.0,623.0,822.0,823.0,348.0,806.0,550.0,184.0,59.0
0.2475,0.0014190250668547012,0.0,54.0,615.8211760641356,846.0,260.0,623.0,822.0,60.0,372.34223831960645,385.0,116.0,228.7084821863196,190.0
0.0055,0.00300362987997732,0.012916666666666628,83.0,513.0,794.6655804378194,259.0,429.0,822.0,759.0,355.99022925342604,495.0,550.0,80.68866966152535,140.26905239188176
0.0075,0.01152207744624669,0.00041666666666662875,529.0,798.0,846.812767348786,259.0,389.6158286137802,279.0,87.83579112975724,374.0,178.0,550.0,632.0,59.0
0.06225,0.0027367710729189333,0.019583333333333373,529.0,802.0,846.0,259.0,740.0,755.0,490.0,374.0,495.0,54.0,632.0,59.0
0.047,0.01428451636869485,0.0,529.0,724.0,722.0,260.0,623.0,822.0,813.0,348.0,33.0,550.0,827.0,59.0
0.003,0.0026299636294164425,0.5108333333333334,164.0,513.0,814.0,259.0,389.0,288.0,214.0,196.0,495.0,773.0,184.0,252.0
0.184,0.013539145213462007,0.0,54.0,615.8211760641356,846.0,260.0,623.0,822.0,24.0,349.0,495.0,116.0,228.7084821863196,190.0
