f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0305,0.0003705271106575286,0.22791666666666674,460.0,843.0,6.0,140.0,213.0,620.0,432.0,350.0,32.0,301.0,201.0,226.0
0.0,0.013277366729050218,0.10416666666666674,892.0,620.1055933408092,648.0,336.0,154.0,686.0,16.0,369.0,204.0,228.0,755.0,57.0
0.0735,0.00042911563042914225,0.03375,846.0,171.0,258.0,346.0,948.0,318.0,579.0,350.0,32.0,33.0,760.0,367.0
0.0015,0.001083938507984739,0.5041666666666668,460.0,843.0,258.0,336.0,663.0,620.0,834.0,261.0,32.0,33.0,194.0,226.0
0.0,0.016461617443088432,0.04375,77.0,726.0,661.0,190.0,948.0,304.0,432.0,7.0,663.0,576.0,539.0,305.0
0.0425,0.0009885169144502324,0.03666666666666674,771.4385612814648,507.0,82.0,190.0,948.0,318.0,85.0,8.0,204.0,301.0,194.0,250.0
0.001,0.02543993555586695,0.0041666666666666284,460.0,726.0,82.0,140.0,837.0,620.0,16.0,24.0,749.0,93.0,792.0,226.0
0.00025,0.008200616136675625,0.6833333333333332,460.0,756.6570205176781,357.0,164.0,213.0,634.0,834.0,350.0,19.0,33.0,760.0,226.0
0.0005,0.004107464579927438,0.06875,460.0,726.0,82.0,134.0,663.0,528.0,432.0,7.0,663.0,93.0,792.0,226.0
0.007,0.001595250986287509,0.0041666666666666284,150.0,726.0,82.0,140.0,948.0,318.0,834.0,394.0,48.0,361.0,278.0,400.0
0.0,0.07676606843434419,0.0,851.0,734.0,648.0,164.0,948.0,620.0,728.0,7.0,663.0,301.0,760.0,1.0
0.0065,0.005630870334853036,0.0,846.0,171.0,258.0,336.0,154.0,620.0,355.0,24.0,204.0,33.0,194.0,367.0
0.00275,0.011432590225684712,0.00125,460.0,756.6570205176781,82.0,8.0,213.0,620.0,307.0,211.0,749.0,93.0,792.0,226.0
0.0035,0.003987666262904468,0.01666666666666663,851.0,734.0,6.0,336.0,154.0,620.0,16.0,369.0,204.0,301.0,760.0,1.0
0.02,0.0004115904474808897,0.175,851.0,734.0,82.0,140.0,663.0,620.0,16.0,369.0,204.0,301.0,760.0,1.0
0.00025,0.0012575131263493958,1.6216666666666666,77.0,756.6570205176781,51.0,8.0,803.0,281.0,792.0,271.0,19.0,194.0,490.0,305.0
0.00575,0.005540052631689887,0.00125,460.0,756.6570205176781,82.0,167.36059112842742,213.0,620.0,307.0,394.0,749.0,93.0,792.0,226.0
0.009,0.0015792887478689403,0.10416666666666674,892.0,620.1055933408092,648.0,336.0,154.0,686.0,16.0,369.0,32.0,228.0,755.0,57.0
0.01675,0.0012398488372396006,0.00125,460.0,756.6570205176781,82.0,336.0,213.0,620.0,307.0,211.0,749.0,93.0,792.0,226.0
0.0015,0.009229089214939463,0.0033333333333333713,77.0,726.0,661.0,190.0,663.0,620.0,432.0,59.0,888.0,537.0,792.0,305.0
0.0015,0.03868415927968078,0.0,846.0,171.0,258.0,346.0,154.0,620.0,307.0,24.0,204.0,33.0,194.0,367.0
0.0,0.03422129176368023,0.00958333333333337,460.0,843.0,6.0,134.0,213.0,622.9333585876004,728.0,261.0,32.0,262.0,201.0,226.0
0.0025,0.0018665112116221178,0.18666666666666673,460.0,843.0,661.0,140.0,213.0,620.0,432.0,350.0,32.0,262.0,201.0,226.0
0.002,0.016729654126378484,0.0,846.0,171.0,799.0,346.0,154.0,620.0,307.0,24.0,451.0,33.0,760.0,367.0
0.00025,0.0642681309493098,0.0029166666666666286,529.235715534895,756.6570205176781,661.0,134.0,213.0,620.0,834.0,394.0,19.0,33.0,760.0,226.0
0.0035,0.002115278476293729,0.1,683.0,734.0,82.0,140.0,663.0,318.0,834.0,7.0,48.0,361.0,792.0,408.0
