f1,f2,f3,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.00968222249481811,0.7,781.0,474.0,184.0,345.0,950.0,642.0,832.0,43.0,57.0,566.0,80.0,370.0
0.026,0.003966445836797062,0.0125,822.0,474.0,490.01190953559086,345.0,950.0,642.0,832.0,43.0,13.173876326791351,669.0,80.0,356.0
0.061,0.0008410888733319261,0.0125,822.0,474.0,490.01190953559086,349.0,950.0,642.0,832.0,43.0,13.173876326791351,669.0,80.0,356.0
0.0,0.006188258021236826,1.3279166666666664,822.0,474.0,184.0,75.0,483.0,418.0,693.0,158.5810955382447,949.3938975166775,669.0,384.0,356.0
0.004,0.00603982909025797,0.07916666666666675,781.0,474.0,812.0,354.0,950.0,642.0,15.354092823274355,43.0,57.0,669.0,80.0,370.0
0.0005499999999999545,0.005845894250678434,0.19458333333333325,822.0,43.0,323.0,354.0,213.0,620.0,286.0,368.0,949.0,566.0,765.0,343.1515578558707
0.0010499999999999546,0.008459311652618554,0.019583333333333373,822.0,43.0,234.0,354.0,213.0,620.0,286.0,368.0,949.0,566.0,765.0,343.1515578558707
0.17045000000000005,0.0031122749899922465,0.007083333333333371,822.0,43.0,641.0,349.0,238.0,736.0,705.0,43.0,949.0,566.0,765.0,343.1515578558707
0.08304999999999996,0.003292765877089769,0.00958333333333337,822.0,43.0,576.0,349.0,238.0,620.0,286.0,368.0,949.0,566.0,765.0,343.1515578558707
0.0435,0.0022486881974709163,0.01875,816.4348988368213,43.0,771.0,345.0,238.0,620.0,106.0,43.0,52.470423057379904,566.0,533.0,356.0
0.00020000000000004546,0.008983343981074402,0.14958333333333326,822.0,43.0,184.0,331.0,804.0,698.0,749.4509955300174,158.5810955382447,57.0,777.0,765.0,356.0
0.0015,0.0025220113670307467,0.2075,822.0,43.0,721.8503742797495,331.0,804.0,407.0,193.0,43.0,949.0,566.0,384.0,356.0
0.0565,0.001901066296420493,0.0125,822.0,474.0,490.01190953559086,345.0,950.0,642.0,832.0,43.0,57.0,669.0,80.0,356.0
